"bin_start_s","bin_end_s","sample_count","mq8_mean_v","mq8_min_v","mq8_max_v","mq8_range_v","mq8_mean_delta_v","slope_v_per_min"
"0","30","46","0.001565545804347826","-0.00112737","0.028678929","0.029806298999999998","",""
"30","60","47","0.091017980191489337","0.028678929","0.119248547","0.090569617999999991","0.089452434387141511","0.17890486877428302"
"60","90","46","0.12275285097826093","0.117317751","0.125926659","0.0086089079999999985","0.031734870786771591","0.063469741573543181"
"90","120","47","0.12387760042553195","0.122222587","0.125690877","0.0034682900000000128","0.0011247494472710201","0.0022494988945420402"
"120","150","46","0.12412311656521736","0.122611918","0.12580213","0.0031902120000000117","0.00024551613968541719","0.00049103227937083438"
"150","180","47","0.1243007930638298","0.122501254","0.126214594","0.0037133400000000094","0.00017767649861243073","0.00035535299722486147"
"180","210","46","0.12472725226086954","0.122890055","0.126531988","0.0036419330000000139","0.00042645919703974966","0.00085291839407949932"
"210","240","47","0.12465224134042546","0.122494258","0.126287252","0.003792993999999994","-7.5010920444082418E-05","-0.00015002184088816484"
"240","270","46","0.12396265000000002","0.122081444","0.125825852","0.0037444079999999907","-0.00068959134042544112","-0.0013791826808508822"
"270","300","47","0.12475017934042551","0.123226859","0.126430675","0.0032038159999999982","0.0007875293404254885","0.001575058680850977"
"300","330","46","0.1245487649347826","0.122748777","0.126206279","0.0034575020000000012","-0.00020141440564290514","-0.00040282881128581027"
"330","360","47","0.12464499914893616","0.123226307","0.126152366","0.0029260589999999947","9.62342141535566E-05","0.00019246842830711319"
"360","390","47","0.12467509327659573","0.122711077","0.126610681","0.003899604000000001","3.0094127659571757E-05","6.0188255319143513E-05"
"390","420","46","0.12470099504347824","0.122714296","0.12647967","0.003765373999999988","2.5901766882510668E-05","5.1803533765021337E-05"
"420","450","47","0.12457367838297873","0.122958422","0.126687467","0.0037290450000000003","-0.00012731666049951851","-0.000254633320999037"
"450","480","46","0.12421443749999997","0.12250223","0.126193374","0.0036911439999999934","-0.00035924088297875634","-0.00071848176595751267"
"480","510","47","0.124631320787234","0.122708879","0.12684831","0.0041394309999999851","0.000416883287234035","0.00083376657446807"
"510","540","46","0.12404703580434787","0.122405052","0.12619184","0.0037867879999999993","-0.000584284982886138","-0.0011685699657722759"
"540","570","47","0.12404939327659573","0.122495756","0.125889525","0.0033937690000000048","2.357472247860315E-06","4.71494449572063E-06"
"570","600","47","0.12395739202127655","0.122182705","0.125644833","0.0034621280000000088","-9.20012553191768E-05","-0.0001840025106383536"
"600","630","46","0.12405596147826091","0.122348502","0.125823244","0.0034747420000000029","9.8569456984359816E-05","0.00019713891396871963"
"630","660","47","0.12379444302127657","0.12224035","0.125465661","0.0032253110000000085","-0.00026151845698434151","-0.000523036913968683"
"660","690","46","0.1240150950869565","0.122392096","0.125646219","0.0032541229999999977","0.00022065206567993545","0.0004413041313598709"
"690","720","47","0.12366206153191486","0.121768512","0.12568891","0.0039203979999999916","-0.00035303355504164025","-0.00070606711008328049"
"720","750","47","0.12338633580851062","0.122029245","0.125181541","0.0031522960000000128","-0.00027572572340424373","-0.00055145144680848746"
"750","780","46","0.12359977508695651","0.121860921","0.125413209","0.0035522880000000007","0.00021343927844588717","0.00042687855689177434"
"780","810","47","0.12364185346808518","0.122310318","0.12520715599999999","0.0028968379999999849","4.2078381128671238E-05","8.4156762257342477E-05"
"810","840","46","0.12336745471739129","0.121698037","0.125318676","0.0036206389999999949","-0.00027439875069389108","-0.00054879750138778216"
"840","870","47","0.1234032467234043","0.121824503","0.125003785","0.0031792820000000055","3.5792006013016242E-05","7.1584012026032484E-05"
"870","900","47","0.12326625229787232","0.121517405","0.124907896","0.0033904910000000094","-0.00013699442553198604","-0.00027398885106397208"
"900","930","46","0.12321395947826087","0.121415414","0.12507087","0.0036554560000000014","-5.2292819611443608E-05","-0.00010458563922288722"
"930","960","47","0.12307174944680851","0.121524915","0.124672927","0.0031480120000000056","-0.00014221003145235833","-0.00028442006290471666"
"960","990","46","0.1229673411086957","0.120813295","0.125307888","0.0044945930000000051","-0.0001044083381128158","-0.0002088166762256316"
"990","1020","47","0.12329721429787235","0.1214654","0.125400722","0.0039353219999999911","0.00032987318917665487","0.00065974637835330974"
"1020","1050","46","0.12313085871739131","0.121286258","0.125239134","0.0039528760000000079","-0.00016635558048104515","-0.0003327111609620903"
"1050","1080","47","0.12351914959574471","0.121868238","0.12537846","0.0035102219999999934","0.00038829087835340337","0.00077658175670680674"
"1080","1110","46","0.12324736991304343","0.121206388","0.125415847","0.0042094589999999987","-0.00027177968270128416","-0.00054355936540256833"
"1110","1140","47","0.12311165689361701","0.12156795","0.124794029","0.0032260790000000067","-0.00013571301942641445","-0.0002714260388528289"
"1140","1170","47","0.12371741251063831","0.121748783","0.125681177","0.0039323940000000057","0.00060575561702129466","0.0012115112340425893"
"1170","1200","46","0.12332639397826084","0.121344246","0.125135034","0.0037907880000000033","-0.00039101853237746842","-0.00078203706475493684"
"1200","1230","47","0.12360582327659571","0.122072779","0.125205487","0.0031327079999999979","0.0002794292983348684","0.00055885859666973681"
"1230","1260","46","0.12331660986956525","0.121785916","0.125110418","0.003324502000000007","-0.00028921340703046139","-0.00057842681406092278"
"1260","1290","47","0.1233566339361702","0.121805452","0.125371382","0.0035659300000000088","4.0024066604957276E-05","8.0048133209914552E-05"
"1290","1320","46","0.12284141747826087","0.121062055","0.124883734","0.0038216789999999945","-0.00051521645790933435","-0.0010304329158186687"
"1320","1350","47","0.12306793068085106","0.121432386","0.12482059","0.0033882039999999919","0.00022651320259019225","0.00045302640518038451"
"1350","1380","47","0.12374542631914895","0.12233454","0.125435054","0.0031005139999999848","0.000677495638297887","0.0013549912765957739"
"1380","1410","46","0.12409171873913043","0.122211039","0.125880063","0.003669023999999993","0.00034629241998147819","0.00069258483996295639"
"1410","1440","47","0.12416294548936169","0.122528233","0.12605989","0.0035316570000000075","7.1226750231259683E-05","0.00014245350046251937"
"1440","1470","46","0.12419213204347825","0.122505784","0.126214996","0.0037092119999999895","2.9186554116558683E-05","5.8373108233117366E-05"
"1470","1500","47","0.12454068980851062","0.123196363","0.126551628","0.0033552649999999962","0.00034855776503237013","0.00069711553006474025"
"1500","1530","47","0.1246341083404255","0.123007193","0.126184359","0.0031771659999999952","9.3418531914885028E-05","0.00018683706382977006"
"1530","1560","46","0.12429967810869569","0.122842707","0.125981659","0.0031389520000000004","-0.00033443023172981257","-0.00066886046345962513"
"1560","1590","47","0.12478356493617024","0.12298806","0.126601741","0.0036136809999999936","0.00048388682747455003","0.00096777365494910006"
"1590","1620","46","0.12493121163043482","0.123233832","0.126666412","0.0034325800000000045","0.00014764669426457766","0.00029529338852915532"
"1620","1650","47","0.12522562272340423","0.123670064","0.12706396","0.0033938960000000074","0.00029441109296941825","0.00058882218593883651"
"1650","1680","46","0.1254505773913043","0.123838164","0.127088428","0.0032502640000000027","0.00022495466790006802","0.00044990933580013603"
"1680","1710","47","0.12523747978723407","0.123747408","0.126556501","0.0028090929999999847","-0.0002130976040702337","-0.00042619520814046741"
"1710","1740","47","0.1254545102553192","0.123950921","0.127597824","0.003646902999999993","0.00021703046808513315","0.00043406093617026631"
"1740","1770","46","0.12544776389130438","0.123635352","0.127597824","0.0039624719999999947","-6.7463640148202053E-06","-1.3492728029640411E-05"
"1770","1800","47","0.12587029868085109","0.123720363","0.127583176","0.0038628129999999927","0.000422534789546708","0.000845069579093416"
"1800","1830","47","0.1253867393829787","0.123694181","0.127361864","0.003667682999999991","-0.00048355929787238794","-0.00096711859574477588"
"1830","1860","47","0.12617031759574468","0.124638654","0.127801925","0.0031632710000000092","0.0007835782127659785","0.001567156425531957"
"1860","1890","47","0.12590790453191492","0.123832189","0.127735838","0.0039036489999999952","-0.00026241306382976393","-0.00052482612765952785"
"1890","1920","47","0.1258538369787234","0.124391414","0.127834857","0.0034434429999999905","-5.4067553191511353E-05","-0.00010813510638302271"
"1920","1950","46","0.12631647763043483","0.124596141","0.12814115","0.0035450090000000156","0.00046264065171142121","0.00092528130342284243"
"1950","1980","47","0.12658103799999992","0.125286192","0.128108025","0.0028218329999999958","0.00026456036956509776","0.00052912073913019553"
"1980","2010","47","0.12669464946808512","0.125122279","0.128486902","0.0033646229999999833","0.00011361146808519518","0.00022722293617039035"
"2010","2040","47","0.1264084461914893","0.124765135","0.12816827","0.0034031350000000016","-0.00028620327659581446","-0.00057240655319162892"
"2040","2070","47","0.12654070629787237","0.124520876","0.12889716","0.0043762840000000081","0.00013226010638306418","0.00026452021276612836"
"2070","2100","46","0.12636710663043482","0.124871172","0.127958342","0.00308717","-0.00017359966743754618","-0.00034719933487509236"
"2100","2130","47","0.12645929057446806","0.12468078","0.128206059","0.0035252790000000062","9.2183944033236154E-05","0.00018436788806647231"
"2130","2160","47","0.12638555461702131","0.125047445","0.128316909","0.0032694639999999997","-7.3735957446752209E-05","-0.00014747191489350442"
"2160","2190","47","0.12693528393617023","0.125259489","0.128644779","0.0033852899999999853","0.00054972931914892831","0.0010994586382978566"
"2190","2220","47","0.1263734870212766","0.125087798","0.127895162","0.0028073640000000066","-0.00056179691489363637","-0.0011235938297872727"
"2220","2250","47","0.12693894506382977","0.1253189","0.128631324","0.0033124239999999805","0.00056545804255317411","0.0011309160851063482"
"2250","2280","47","0.12673513325531915","0.124890625","0.128404126","0.0035135010000000022","-0.00020381180851061775","-0.00040762361702123551"
"2280","2310","46","0.12582695434782606","0.124428175","0.127582788","0.0031546130000000006","-0.00090817890749309016","-0.0018163578149861803"
"2310","2340","47","0.12591535902127662","0.124404013","0.127613872","0.0032098589999999955","8.8404673450559468E-05","0.00017680934690111894"
"2340","2370","46","0.12623817019565217","0.124653198","0.127936602","0.0032834040000000037","0.00032281117437554796","0.00064562234875109592"
"2370","2400","47","0.1260886860212766","0.124690875","0.127550021","0.0028591460000000068","-0.00014948417437557482","-0.00029896834875114964"
"2400","2430","1","0.125011012","0.125011012","0.125011012","0","-0.0010776740212765923","-0.0021553480425531846"
